treat	econ_hard	depress1	sex	age	occp	marital	nonwhite	educ	income	job_seek	depress2	mastery	treat_num	job_dich	job_disc
1	3.0	2.18	1	58.857533	1	5	0	2	2	4.3333335	1.6363636	4.0444446	1.0	1.0	3.0
1	2.0	1.09	0	33.736988	5	2	1	1	2	4.1666665	1.1818181	3.863889	1.0	1.0	3.0
1	1.33	1.36	1	34.17808	4	2	1	4	5	4.8333335	1.5454545	4.8777776	1.0	1.0	4.0
1	4.0	2.36	1	25.0	6	1	0	1	5	1.8333334	2.3636363	2.5194445	1.0	0.0	1.0
0	2.67	2.64	0	34.20548	5	3	1	3	3	5.0	1.3636364	3.7916667	0.0	1.0	4.0
1	3.0	2.36	0	23.517809	5	2	0	3	3	2.1666667	1.5454545	3.288889	1.0	0.0	1.0
1	3.0	1.0	0	31.131506	1	2	1	5	5	5.0	1.0	4.9333334	1.0	1.0	4.0
1	4.33	2.33	1	52.830135	3	2	1	2	5	5.0	1.2727273	4.6916666	1.0	1.0	4.0
1	1.67	2.64	0	26.646576	4	2	0	4	3	4.5	1.9090909	4.15	1.0	1.0	4.0
1	2.67	1.09	1	36.432877	3	5	1	3	1	4.1666665	1.1818181	3.9472222	1.0	1.0	3.0
1	4.0	1.55	1	40.90137	1	3	0	3	5	4.3333335	2.6363637	3.7527778	1.0	1.0	3.0
0	3.67	1.2	0	26.712328	5	4	1	3	1	2.5	1.2727273	3.2777777	0.0	0.0	2.0
1	4.0	1.27	1	57.909588	1	5	0	2	3	4.3333335	1.2727273	4.2777777	1.0	1.0	3.0
0	2.33	2.64	1	22.041096	7	1	1	2	2	3.6666667	3.4545455	3.7305555	0.0	0.0	3.0
1	2.0	1.18	1	44.813698	5	4	0	2	1	4.3333335	1.7272727	3.5194445	1.0	1.0	3.0
1	2.67	1.73	1	26.49863	2	2	1	4	5	4.3333335	1.7272727	3.8611112	1.0	1.0	3.0
1	3.67	1.6	1	44.47671	5	4	1	3	1	3.5	1.8181819	3.3	1.0	0.0	3.0
1	2.0	1.2	0	43.868492	1	3	1	3	4	3.1666667	2.0	3.2805555	1.0	0.0	2.0
1	3.0	1.36	0	38.20548	5	2	0	2	3	4.1666665	1.7272727	3.9055555	1.0	1.0	3.0
1	4.0	2.55	0	40.972603	1	2	0	3	3	3.0	3.6363637	2.7166667	1.0	0.0	2.0
0	5.0	1.0	1	48.909588	1	2	1	5	5	5.0	1.4545455	4.325	0.0	1.0	4.0
0	4.33	1.91	1	25.043835	3	2	0	3	1	4.0	1.5454545	3.9416666	0.0	1.0	3.0
0	4.0	1.36	1	30.975342	2	4	1	4	3	4.5	1.3636364	4.4583335	0.0	1.0	4.0
1	3.67	2.55	0	39.827396	5	4	0	3	1	3.6666667	2.909091	3.1388888	1.0	0.0	3.0
1	5.0	1.18	0	44.654793	7	4	0	4	1	4.8333335	1.1818181	4.061111	1.0	1.0	4.0
